articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100005200059C3A,426,465,Rizia/Exile,Narrator,Menu Text en,1960|パレス
0x0100005200059C45,426,466,Rizia/Exile,Narrator,en,ある日、あなたは朝刊を開いて見出しを目にした。リジアのルシータ女王が後継者となる子供を産んだのだ。それは{RiziaDLCText.KingsSon}、つまりあなたの息子であった。
0x0100005200059C4B,426,467,Rizia/Exile,Player_Romus,en,あなたはあなたに祝賀の手紙を送った。
0x0100005200059C51,426,468,Rizia/Exile,Player_Romus,en,あなたはあなたに、自分の子供に会いに行けるようお願いした。
0x0100005200059C57,426,469,Rizia/Exile,Player_Romus,en,あなたはそのニュースを無視した。
0x0100005200059C5D,426,470,Rizia/Exile,Narrator,en,あなたの元妻は遺憾の意を伝え、もしあなたがリジアの地を踏めばあなたの安全を保証できないと告げた。
0x0100005200059C63,426,471,Rizia/Exile,Player_Romus,en,あなたは、どうしてこうなったのか不思議に思っていた。
0x0100005200059C69,426,472,Rizia/Exile,Player_Romus,en,あなたは前に進もうと努めた。
0x0100005200059C6F,426,473,Rizia/Exile,Narrator,en,あなたの元妻はあなたが送った手紙に返事をしなかった。彼女がその手紙を受け取ったかどうかさえ、あなたには分からなかったのだ。
0x0100005200059CA5,426,486,Rizia/Exile,Narrator,en,"あなたは都市の指導層を徹底的に排除することに成功し、混乱を収めることができた。その功績によりグレンヒル公の称号を与えられたのだ。

国際的なジャーナリストたちは、改革を試みたにもかかわらず失敗したリジアの人物がルンブルクの専制主義の象徴となったことの皮肉さを指摘した。しかし国内では、あなたは英雄として称えられていた。

その後の数年間に、あなたは……"
0x0100005200059CA5,426,486,Rizia/Exile,Narrator,Menu Text en,1960|ルンブルク王国
0x0100005200059CC6,426,494,Rizia/Exile,Narrator,en,"あなたの貴族仲間たちがパベルをあなたの伴侶として受け入れるまでにはしばらく時間がかかったが、彼の完璧な作法と豊富なワイン知識がついに彼らの心を勝ち取ったのだ。 

あなたは時折、ヴィナやアクセルが訪れてくれた。彼らの幼い娘レナも一緒で、その名前は祖母にちなんで付けられたのだ。"
0x0100005200059CDF,426,504,Rizia/Exile,Narrator,en,"あなたの貴族仲間たちがパベルをあなたの伴侶として受け入れるまでにはしばらく時間がかかったが、彼の完璧な作法と幅広いワイン知識がついに彼らの心を勝ち取ったのだ。 

ヴィナとマヌスは、ルンブルク王国の議会が停滞していることに苛立ち、貧しい家庭を支援し力を与えるための慈善団体を設立した。"
0x0100005200059CE6,426,505,Rizia/Exile,Narrator,en,"乳母たちが赤ん坊の世話を手伝っている間、ルシータはルンブルク王国の軍隊に顧問として自分の力を提供し始めた。 

あなたは時折、ヴィナやアクセル、そして亡くなった妻にちなんで名付けられた彼らの幼い娘レナの訪問を受けていた。"
0x0100005200059CF9,426,512,Rizia/Exile,Narrator,en,"乳母たちが赤ん坊の世話を手伝っている間、ルシータはルンブルク王国の軍隊に顧問として自分の力を提供し始めた。 

ヴィナとマヌスは、ルンブルク王国の議会が停滞していることに苛立ち、貧しい家庭を支援し力を与えるための慈善団体を設立した。間もなく、二人も自分たちの家族を持つようになった。"
0x0100005200059D07,426,513,Rizia/Exile,Narrator,en,あなたの貴族仲間たちがパベルをあなたの配偶者として受け入れるまでにはしばらく時間がかかったが、彼の完璧な作法と豊富なワイン知識がついに彼らの心を勝ち取ったのだ。
0x0100005200059D0E,426,514,Rizia/Exile,Narrator,en,"乳母たちが赤ん坊の世話を手伝っている間、ルシータはルンブルク王国の軍隊に顧問として自分の能力を提供し始めた。彼女の専門知識は広く高く評価されていた。

ヴィナは貧しい家族を支援し力を与えるための慈善団体を設立した。その団体を通じて、同じ考えを持つルンブルクの一般市民と出会い、自分たちだけの家庭を築いた。"
0x0100005200059D21,426,521,Rizia/Exile,Narrator,en,あなたは時折、ヴィナやアクセルが訪れてくれた。彼らと一緒に、故妻の名前をつけられた幼い娘のレナも一緒だったのだ。
0x0100005200059D28,426,522,Rizia/Exile,Narrator,en,ヴィナとマヌスは、ルンブルク王国の議会が停滞していることに不満を抱き、貧しい家庭を支援し力を与えるための慈善団体を設立した。間もなく、二人は自分たちの家族を持つようになった。
0x0100005200059D35,426,526,Rizia/Exile,Narrator,en,"ヴィナは貧しい家庭を支援し彼らの力となるために慈善団体を設立した。 

そのおかげで彼女は考え方の似たルンブルクの平民と出会い、自分だけの家族を築いた。"
0x0100005200059D3C,426,527,Rizia/Exile,Player_Romus,en,しかし、あなたは母上のことを心配していた。
0x0100005200059D4B,426,528,Rizia/Exile,Narrator,en,あなたは各地の領地を行き来するだけで日々を過ごし、ルンブルクの政治情勢については全く知らないままでいた。その生活は、かつてヴァレンキリス公であった頃とそれほど変わりはなかった。
0x0100005200059D66,426,538,Rizia/Exile,Narrator,en,"エステラは愛する家族や友人たちに囲まれている時でさえ、新しい家で決して心安らかでいられなかったことが分かった。

健康が次第に悪化する中、彼女はリジア政府に対し、ジルレにある自分の古い家で最期の日々を過ごすことを許可してほしいと願い出た。

彼女が去るために船に乗ったとき、あなたに平和が見つかることを願っていると言った。あなたは……"
0x0100005200059D73,426,542,Rizia/Exile,Narrator,en,"エステラは愛する家族や友人たちに囲まれている時でさえ、新しい家で決して心安らぐことがなかったのが分かった。

健康が次第に悪化する中、彼女はリジア政府に対し、ジルレの故郷の村で最期の日々を過ごすことを許可してほしいと願い出た。

彼女が去るために船に乗ったとき、あなたに平和が見つかることを願っていると言った。あなたは……"
0x0100005200059D7A,426,543,Rizia/Exile,Narrator,en,"エステラは愛する家族や友人たちに囲まれている時でさえ、新しい家で決して心安らかでいられなかったことが分かった。

健康が次第に悪化する中、彼女は{RizaDLCText.IndependentZille}の政府に対し、自分が育った村で最期の日々を過ごすことを許可してほしいと願い出た。

彼女が去るために船に乗ったとき、あなたに平和が見つかることを願っていると言った。あなたは……"
0x0100005200059D81,426,544,Rizia/Exile,Narrator,en,"エステラは愛する家族や友人たちに囲まれていたにもかかわらず、新しい家で決して心安らぐことがなかったのが分かった。

健康が次第に悪化していく中、彼女は自分が育ったジル村で最期の日々を過ごすことを許可してほしいとヴェーレンに願い出た。

彼女が去るために船に乗ったとき、あなたに平和が見つかることを願っていると言った。あなたは……"
0x0100005200059D88,426,545,Rizia/Exile,Player_Romus,en,…既に持っていると述べた。
0x0100005200059D92,426,546,Rizia/Exile,Player_Romus,en,…あなたが決してそうしないことをあなたは知っていた。
0x0100005200059D9C,426,547,Rizia/Exile,Player_Romus,en,健康が次第に悪化していく中、彼女は余生を過ごすためにリジア政府に許可を求めて申し出た。私もまた同じように願っていた。
0x0100005200059DAE,426,551,Rizia/Exile,Narrator,en,ある日、あなたは朝刊を開いて見出しを目にした。リジアのルシータ女王が後継者となる子供を産んだのだ。それは{RiziaDLCText.KingsSon}、つまりあなたの息子であった。
0x0100005200059DB4,426,552,Rizia/Exile,Player_Romus,en,あなたはあなたに祝賀の手紙を送った。
0x0100005200059DBA,426,553,Rizia/Exile,Player_Romus,en,あなたはあなたに、自分の子供に会いに行けるようお願いした。
0x0100005200059DC0,426,554,Rizia/Exile,Player_Romus,en,あなたはそのニュースを無視した。
0x0100005200059DC6,426,555,Rizia/Exile,Narrator,en,女王は遺憾の意を伝え、あなたがリジアの地に足を踏み入れた場合、あなたの安全を保証することはできないと告げた。
0x0100005200059DCC,426,556,Rizia/Exile,Narrator,en,女王はあなたの手紙に返事をしなかった。彼女がその手紙を受け取ったかどうかさえ、あなたには分からなかった。
0x0100005200059DFC,426,558,Rizia/Exile,Player_Romus,en,あなたは、どうしてこうなったのか不思議に思っていた。
0x0100005200059E02,426,559,Rizia/Exile,Player_Romus,en,あなたは前に進もうと努めた。
0x0100005200059E0E,426,560,Rizia/Exile,Player_Romus,en,時が流れていった。
0x0100005200059E14,426,561,Rizia/Exile,Player_Romus,en,数ヶ月が過ぎていった。
0x0100005200059E1A,426,562,Rizia/Exile,Narrator,en,"あなたがキルートでようやく居心地の良さを感じ始めた頃、ルシータはあなたの息子である{RiziaDLCText.KingsSon}を出産した。

あなたは再び父親になった。"
0x0100005200059E20,426,563,Rizia/Exile,Player_Romus,en,新しい王子様の万歳。
0x0100005200059E4C,426,569,Rizia/Exile,Narrator,en,"キルートでは皆があなたとパベルの関係を受け入れていたわけではなかったが、あなたは他にも多くの同性カップルたちと友達になり、彼らはあなたを自分たちの輪の中に迎え入れてくれた。

あなたは時折、ヴィナとアクセルが訪れてくれた。彼らにはレナにちなんで名付けられた赤ん坊の娘もいて、その子も一緒だった。"
0x0100005200059E4C,426,569,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E61,426,579,Rizia/Exile,Narrator,en,"キルートでは皆があなたとパベルの関係を受け入れていたわけではなかったが、あなたは他にも多くの同性カップルたちと友達になり、彼らはあなたを自分たちの輪の中に迎え入れてくれた。

ヴィナとマヌスは政治の場で活発に活動し、貧しい家族を支援する運動を共に主導した。間もなく、二人は自分たちだけの家庭を築いた。"
0x0100005200059E61,426,579,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E67,426,580,Rizia/Exile,Narrator,en,"乳母たちが赤ん坊の世話を手伝っている間、ルシータはキルート軍の顧問として自分の力を提供し始めた。

あなたは時折、ヴィナやアクセル、そしてレナにちなんで名付けられた二人の娘から訪問を受けていた。"
0x0100005200059E67,426,580,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E6D,426,581,Rizia/Exile,Narrator,en,"キルートでは皆があなたとパベルの関係を受け入れていたわけではなかったが、あなたは他にも多くの同性カップルたちと友達になり、彼らはあなたを自分たちの輪の中に迎え入れてくれた。

あなたは同性婚の合法化を積極的に訴えるようになった。"
0x0100005200059E6D,426,581,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E73,426,582,Rizia/Exile,Narrator,en,乳母たちが赤ん坊の世話を手伝っている間、ルシータはキルート軍の顧問として自分の能力を提供し始めた。彼女の専門知識は広く高く評価されていた。
0x0100005200059E73,426,582,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E7E,426,586,Rizia/Exile,Narrator,en,あなたは時折、ヴィナやアクセル、そしてレナにちなんで名付けられた二人の娘から訪問を受けていた。
0x0100005200059E7E,426,586,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E84,426,587,Rizia/Exile,Narrator,en,ヴィナとマヌスは地元の政治界で活発に動き、貧しい家庭を支援する運動を共に主導した。間もなく、二人は自分たちの家族を持つようになった。
0x0100005200059E84,426,587,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059E99,426,597,Rizia/Exile,Narrator,en,"乳母たちが赤ん坊の世話を手伝っている間、ルシータはキルート軍の顧問として自らの力を提供し始めた。

ヴィナとマヌスは政治の場で活発に動き始め、貧しい家族を支援する運動を共に主導した。間もなく、二人は自分たちの家庭を築いた。"
0x0100005200059E99,426,597,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059EA4,426,601,Rizia/Exile,Narrator,en,"ヴィナは地元の政治界で活発に動き、貧しい家庭を支援する運動を主導した。 

そのおかげで彼女は考え方の似たキルート人の平民と出会い、自分だけの家族を築いた。"
0x0100005200059EA4,426,601,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059EAA,426,602,Rizia/Exile,Narrator,en,王としての重荷がなくなり、あなたは自由にリラックスして日々を楽しむことができた。
0x0100005200059EAA,426,602,Rizia/Exile,Narrator,Menu Text en,1960|キルート
0x0100005200059EB6,426,603,Rizia/Exile,Player_Romus,en,しかし、あなたは母上のことを心配していた。
0x0100005200059EF3,426,607,Rizia/Exile,Player_Romus,en,健康が次第に悪化する中、彼女は余生を過ごすためにリジア政府に許可を求めて願い出た。
0x0100005200059F01,426,611,Rizia/Exile,Narrator,en,ヴィナはすぐにリコとの離婚を申し立てた。彼女はマヌス・サゾンのもとを訪れ、二人は以前中断していた恋愛関係を再開した。
0x0100005200059F0F,426,615,Rizia/Exile,Narrator,en,ヴィナはすぐにマヌス・サゾンのもとを訪れ、二人は以前中断していた恋愛関係を再開した。
0x0100005200059F16,426,616,Rizia/Exile,Player_Romus,en,あなた、彼らのことを嬉しく思っていた。
0x0100005200059F1F,426,617,Rizia/Exile,Player_Romus,en,今回はあなたには彼らを止める力がなかった。
0x0100005200059F28,426,618,Rizia/Exile,Narrator,en,マヌスはリジアから戻ってきて、喜びをもって妻と再会した。彼は自分のキルート人脈を活用して、あなたが新しい国でしっかりと足場を築けるよう助けようと申し出た。
0x0100005200059F3B,426,622,Rizia/Exile,Player_Romus,en,あなたはその申し出を受け入れた。
0x0100005200059F41,426,623,Rizia/Exile,Player_Romus,en,あなたは傲慢すぎた。
0x0100005200059F4A,426,624,Rizia/Exile,Narrator,en,"キルートでの生活には、しばらく時間がかかって慣れることができた。

人生で初めて、貴族という身分が何の特別な特権ももたらさなかった。しかし、マヌスの友人の一人から得た寛大な貸付のおかげで、以前と同じような豪華な生活を送ることができた。

あなたは…"
0x010000520005C717,426,632,Rizia/Exile,Narrator,en,"マヌスはリジアから戻ってきて、喜びをもって妻と再会した。 

彼はリジアの政権移行を円滑に進めるためにできる限りのことをした。しかし最終的には、家族が何よりも優先された。"
0x010000520005C71E,426,633,Rizia/Exile,Player_Romus,en,あなたは彼に会えて喜んでいた。
0x010000520005C725,426,634,Rizia/Exile,Player_Romus,en,あなたは彼に残ってほしいと願っていた。
0x0100007400013C08,426,642,Rizia/Exile,Narrator,en,"あなたがどれだけ努力しても、あんな遠距離から忠誠心の高い者たちを集めることはできなかった。リジアの人々の大半は、あなたを君主制の裏切り者だと見なした。

数日後、あなたはポルテ・ドラゾンでウーゴが即位したという知らせを受け取った。リジアには新しい王が現れたのだ。"
0x010000C80000215A,426,652,Rizia/Exile,Narrator,en,"数日間拘束されていた後、あなたはその知らせを受け取った。あなたの叔父であるウーゴ・トラスが正式にリジアの王として即位したのだ。

王の勅令により、あなたは永久にその王国への入国を禁じられた。"
0x010000C80000215A,426,652,Rizia/Exile,Narrator,Menu Text en,1957|リジア王国
0x010000C8000021A4,426,656,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、ルシータはあなたの手を握っていた。あなたの後ろでは、ヴィナ、マヌス、そしてあなたの母親が静かに座っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは思わず息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行く先は……"
0x010000C8000021CE,426,666,Rizia/Exile,Narrator,en,"パベルは飛行機が滑走路を進み速度を上げていく間、ずっとあなたの手を握っていた。あなたの後ろでは、ヴィナ、マヌス、そしてお母様が静かに座っていた。

飛行機が空へと上昇していく中、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……だった。"
0x010000C8000021D6,426,667,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、あなたはアームレストをしっかり握っていた。背後ではヴィナ、マヌス、そして母親が静かに座っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは思わず息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行く先は……"
0x010000C8000021F1,426,668,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、ルシータはあなたの手を握っていた。あなたの後ろでは、ヴィナとエステラが静かに座っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……だった。"
0x010000C800002202,426,675,Rizia/Exile,Narrator,en,"パベルは飛行機が滑走路を進みながら速度を上げていく間、ずっとあなたの手を握っていた。あなたの後ろでは、ヴィナとエステラが静かに座っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……"
0x010000C800002209,426,676,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、あなたはアームレストをしっかり握っていた。あなたの隣ではヴィナとエステラが静かに座っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスおよび元王室の面々が追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……だった。"
0x010000C800002216,426,677,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、ルシータはあなたの手を握っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞に目をやった。そこには「裏切り者ロムス・トラス、妻と母親と共に追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……だった。"
0x010000C800002227,426,684,Rizia/Exile,Narrator,en,"パベルは、飛行機が滑走路を進みながら速度を上げていく間、ずっとあなたの手を握っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラス、不正な恋人および王太后と共に追放される」と書かれていた。

あなたは思わず息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたが向かう先は……"
0x010000C80000222E,426,685,Rizia/Exile,Narrator,en,"飛行機が滑走路を進みながら速度を上げていく間、あなたはアームレストをしっかり握っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞をちらりと見た。そこには「裏切り者ロムス・トラスと王太后が追放される」と書かれていた。

あなたは鋭く息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたの行き先は……だった。"
0x010000C800002248,426,687,Rizia/Exile,Player_Romus,en,あなたは護衛に守られながら空港へと連行された。
0x010000C800002250,426,688,Rizia/Exile,Player_Romus,en,…ルンブルク王国だった。
0x010000C800002257,426,689,Rizia/Exile,Player_Romus,en,…キルート共和国だった。
0x010000C80000226C,426,691,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。二度とリジアに戻れるのかどうか、あなたは疑問に思った。

あなたはベアトリス女王から冷たいもてなしを受けた。彼女の側近たちは、あなたがこの王国で歓迎されているのは女王陛下の寛大さと、故人となった女王の妹に対する共通の思い出のおかげに過ぎないとはっきり示した。"
0x010000C80000226C,426,691,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x010000C800002273,426,692,Rizia/Exile,Narrator,en,"あなたがキルートに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。 

あなたは、二度とリジアの地に戻ることが許されるのかどうか疑問に思っていた。"
0x010000C800002273,426,692,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x010000C80000227A,426,693,Rizia/Exile,Player_Romus,en,それは新たな出発点だった。
0x010000C8000022A2,426,701,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアを見ることができるのかどうか、あなたは不安に思った。

ベアトリス女王の慈悲により、あなたはソーンボロにあるリヴィングストン家が所有する7つの宮殿の1つを与えられた。"
0x010000C8000022A2,426,701,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x010000520007989C,426,710,Rizia/Exile,Narrator,en,"パベルは飛行機が滑走路を進みながら速度を上げていく間、ずっとあなたの手を握っていた。

飛行機が空へと上昇していく間、あなたは膝の上にある新聞に目をやった。そこには「裏切り者ロムス・トラス、執事および王太后と共に追放される」と書かれていた。

あなたは思わず息を吐き、拳の中で新聞を握りつぶした後、窓の方へ向き直った。あなたが向かう先は……"
0x01000052000798AB,426,714,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。二度とリジアに戻れるのかどうか、あなたは不安でいっぱいだった。

あなたはベアトリス女王から冷たい対応を受けた。彼女の側近たちは、あなたがこの王国で歓迎されているのは全て女王陛下の寛大さと姪への愛情のおかげに過ぎないとはっきり示した。"
0x01000052000798AB,426,714,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x01000052000798C8,426,718,Rizia/Exile,Narrator,en,"残念ながら、ベアトリス女王はあなたを彼女の王国に迎え入れないとはっきり告げた。 

GRACEやレナ、ヴィナといった人々があなたを繋ぎ止めてくれなければ、あなたは彼女にとって何者でもなかったのだ。"
0x01000052000798CF,426,719,Rizia/Exile,Player_Romus,en,そこはキルートだった。
0x0100005200079985,426,725,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを襲った。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思っていた。

ベアトリス女王の慈悲により、あなたはソーンボロにあるリヴィングストン家が所有する七つの宮殿の一つを与えられた。 

あなたの母上とヴィナは既にそこで、あなたを待っていた。"
0x0100005200079985,426,725,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x0100005200079993,426,727,Rizia/Exile,Narrator,en,"あなたがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

ベアトリス女王の慈悲により、あなたはソーンボロにあるリヴィングストン家が所有する七つの宮殿の一つを与えられた。 

あなたの母上は既にそこで、あなたを待っていた。"
0x0100005200079993,426,727,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x01000052000799A7,426,734,Rizia/Exile,Narrator,en,"あなたがどれだけ努力しても、そんな遠距離から残っている忠臣たちを集めることはできなかった。

数日後、あなたはその知らせを受け取った。アダルフォ・ソテラートが投獄されていた場所から解放されたのだ。彼と彼の革命家たちはリジアの君主制廃止を宣言した。"
0x01000052000799AF,426,735,Rizia/Exile,Narrator,en,"あなたがどれだけ努力しても、遠く離れた場所から残っている忠臣たちを集めることはできなかった。

数日後、あなたはその知らせを受け取った。アダルフォ・ソテラートと彼の革命家たちがリジアの君主制廃止を宣言したのだ。"
0x01000052000799C3,426,742,Rizia/Exile,Narrator,en,数日後、あなたはその知らせを受け取った。アダルフォ・ソテラートが投獄から解放され、リジアの君主制廃止が正式に宣言されたのだ。
0x01000052000799CB,426,743,Rizia/Exile,Narrator,en,数日後、あなたはその知らせを受け取った。アダルフォ・ソテラートがリジアの君主制廃止を正式に宣言したのだ。
0x01000052000799D3,426,744,Rizia/Exile,Narrator,en,"あなたとルシータがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたたちを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは不安でいっぱいだった。

あなたの母上とヴィナ、そしてマヌスは既にそこであなたを待っていた。"
0x01000052000799D3,426,744,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x01000052000799DA,426,745,Rizia/Exile,Narrator,en,"あなたとルシータがキルートに到着したとき、大きな安堵感と後悔の念があなたたちを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたたちは疑問に思った。

あなたの母上とヴィナは既にそこで、あなたを待っていた。"
0x01000052000799DA,426,745,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x01000052000799FA,426,754,Rizia/Exile,Narrator,en,"あなたがキルートに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。 

あなたは二度とリジアに戻ることが許されるのかどうか疑問に思っていた。"
0x01000052000799FA,426,754,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A20,426,765,Rizia/Exile,Narrator,en,"あなたとパベルがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは不安に思った。

あなたの母上とヴィナ、そしてマヌスは既にそこであなたを待っていた。"
0x0100005200079A20,426,765,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A28,426,766,Rizia/Exile,Narrator,en,"あなたがキルートに到着したとき、大きな安堵感と後悔の念があなたを襲った。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

あなたの母上であるヴィナとマヌスは、既にそこであなたを待っていた。"
0x0100005200079A28,426,766,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A3C,426,773,Rizia/Exile,Narrator,en,"あなたとパベルがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

あなたの母上とヴィナは既にそこで、あなたを待っていた。"
0x0100005200079A3C,426,773,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A44,426,774,Rizia/Exile,Narrator,en,"あなたがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

あなたの母上とヴィナは既にそこで、あなたを待っていた。"
0x0100005200079A44,426,774,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x01000052000799F3,426,781,Rizia/Exile,Narrator,en,"あなたとルシータがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたたちを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

あなたの母上はすでにそこにいて、あなたを待っておられた。"
0x01000052000799F3,426,781,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A59,426,782,Rizia/Exile,Narrator,en,"あなたとパベルがキルートに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは不安でいっぱいだった。

あなたの母上は既にそこで、あなたを待っていた。"
0x0100005200079A59,426,782,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A61,426,783,Rizia/Exile,Narrator,en,"あなたがキルートに到着したとき、大きな安堵と後悔の感情があなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

あなたの母上は既にそこで、あなたを待っていた。"
0x0100005200079A61,426,783,Rizia/Exile,Narrator,Menu Text en,1957|キルート共和国
0x0100005200079A84,426,790,Rizia/Exile,Narrator,en,"あなたとパベルがルンブルクに到着したとき、大きな安堵と後悔の気持ちがあなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思っていた。

ベアトリス女王の慈悲により、あなたたちはソーンボロにあるリヴィングストン家の七つの宮殿の一つを与えられた。 

あなたの母上は既にそこで、あなたを待っていた。"
0x0100005200079A84,426,790,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x0100005200079A93,426,791,Rizia/Exile,Narrator,en,"あなたとルシータがルンブルクに到着したとき、大きな安堵と後悔の気持ちがあなたたちを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは疑問に思った。

ベアトリス女王の慈悲により、あなたたちはソーンボロにあるリヴィングストン家が所有する七つの宮殿の一つを与えられた。 

あなたの母上は既にそこで、あなたを待っていた。"
0x0100005200079A93,426,791,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
0x0100005200079AAA,426,798,Rizia/Exile,Narrator,en,"あなたとパベルがルンブルクに到着したとき、大きな安堵感と後悔の念があなたを包み込んだ。二度とリジアに戻ることが許されるのかどうか、あなたは不安でいっぱいだった。

ベアトリス女王の慈悲により、あなたたちはソーンボロにあるリヴィングストン家の七つの宮殿の一つを与えられた。 

あなたの母上とヴィナは既にそこで、あなたを待っていた。"
0x0100005200079AAA,426,798,Rizia/Exile,Narrator,Menu Text en,1957|ルンブルク王国
