articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100005800004DE3,259,489,Sordland/Epilogue_ElectionWin,Narrator,en,"強い風の一吹きが、あなたを空想から我に返らせた。

モニカはあなたの手を握った。数年も経っていなかった。あなたは依然として演壇に立ち、就任宣誓を待っていたのだった。

最高裁長官ホーカーはあなたの隣に立ち、「私の言葉を真似てください。私は心から誓う。ソードランドの副大統領職務を誠実に遂行すると」と言った。"
0x0100005800004DED,259,490,Sordland/Epilogue_ElectionWin,Narrator,en,"就任式の際、あなたは党首の隣にある壇上に立ち、有名な誇りの丘を見下ろしていた。新内閣が国のために仕事をする準備が整っていた。その日は特に寒かっただ。

あなたが希望に満ちた目を持つ何千人もの人々を見たとき、肩に重荷がのしかかり、震えが止まらなかった。 

あなたは彼らの次期副大統領になる予定だった。"
0x0100005800004DED,259,490,Sordland/Epilogue_ElectionWin,Narrator,Menu Text en,1962|1月18日
0x0100005800004E05,259,497,Sordland/Epilogue_ElectionWin,Narrator,en,明確な指導者がいなかったため、人民自由正義党は大国民議会への進出に失敗し、一方で国民戦線党は議席数で第二位となった。
0x0100005800004E0C,259,498,Sordland/Epilogue_ElectionWin,Narrator,en,明確な指導者がいなかったため、国民戦線党は大国民議会への進出に失敗し、一方で人民自由正義党は議席数で第二位となった。
0x0100005800004E1F,259,502,Sordland/Epilogue_ElectionWin,Narrator,en,国民戦線党は2位となり、明確な指導者がいないためPFJPは3位でやっとのことで議会入りを果たした。しかし今回は、ソードランド共産党も4番目に大きな政党として議会に進出することができた。
0x0100005800004E30,259,506,Sordland/Epilogue_ElectionWin,Narrator,en,"最後にあなたが覚えているのは混乱だった。群衆の中の人々は叫びながら避難しようと必死で動き回り、警備員たちは銃撃犯を追いかけていた。 

あなたの護衛たちが急いでそばに駆け寄ってきたが、もう手遅れだった。あなたは撃たれてしまったのだ。地面に倒れ込み、すべてが真っ暗になっていった。"
0x0100005800004E3C,259,510,Sordland/Epilogue_ElectionWin,Narrator,en,"最後に覚えているのは「自由なブルディアのために！ヨラック・ブルーダラット！」という叫び声で、その直後に混乱が起こった。群衆の人々は悲鳴を上げて避難しようとしたが、警備員たちが銃撃犯を追いかけていた。 

あなたの護衛たちが急いでそばに駆け寄ってきたが、もう手遅れだった。あなたは撃たれてしまったのだ。地面に倒れ込み、すべてが真っ暗になっていった。"
0x0100005800004E43,259,511,Sordland/Epilogue_ElectionWin,Player,en,その後、あなたは目を覚ました。
0x0100005800004E4B,259,512,Sordland/Epilogue_ElectionWin,Narrator,en,"意識が戻ると、自分が病院にいることに気づいた。数人の医師たちが安堵の表情を浮かべながらそばに立っていた。

彼らは、あの暗殺者の弾丸があなたの肋骨を数本折ったと伝えたが、あなたのポケットに入っていた金属製品のおかげで重要な臓器には損傷が及ばなかったのだ。

彼らはそれをあなたに見せた。それは古い懐中時計だった。"
0x0100005800004E52,259,513,Sordland/Epilogue_ElectionWin,Player,en,セルジュの幸運のお守りだった。
0x0100005800004E5E,259,517,Sordland/Epilogue_ElectionWin,Narrator,en,あなたは選挙日に間に合うように完全に回復した。何百万人もの人々が、ソードランドの法執行機関の監視のもとで投票所へ向かった。投票率は低かったものの、あなたの期待値は高かったのだ。
0x0100005800004E64,259,518,Sordland/Epilogue_ElectionWin,Narrator,en,あなたは選挙日に間に合うように完全に回復した。何百万人もの人々が投票所に足を運び、ソードランドでは有史以来最高の投票率を記録した。
0x0100005800004E76,259,522,Sordland/Epilogue_ElectionWin,Narrator,en,"最後に覚えているのは「自由なブルディアのために！ヨラック・ブルーダラット！」という叫び声で、その直後に混乱が起こったことだった。群衆の人々は悲鳴を上げながら避難しようとした一方、警備員たちは銃撃犯を追いかけていた。 

あなたの上に重いものがのしかかってきた。あなたは地面に倒れ込み、すべてが真っ暗になってしまった。"
0x0100005800004E7C,259,523,Sordland/Epilogue_ElectionWin,Narrator,en,"最後にあなたが覚えているのは混乱だった。群衆の中の人々は叫びながら避難しようと必死で動き回り、警備員たちは銃撃犯を追いかけていた。 

あなたの上に重いものがのしかかってきた。あなたは地面に倒れ込み、すべてが真っ暗になってしまった。"
0x0100005800004E8A,259,527,Sordland/Epilogue_ElectionWin,Player,en,目を開けた。
0x0100005800004E92,259,528,Sordland/Epilogue_ElectionWin,Narrator,en,"警備員たちが急いであなたのそばに駆け寄ってきた。意識が戻ると、あなたは状況を理解した。

あなたの命を救うために弾丸の前に飛び出したのはカール・グライザーだった。

彼は血を流しながらあなたのそばに横たわり、あなたに敬礼した。彼にとって終わりが近づいていた。"
0x0100005800004E99,259,529,Sordland/Epilogue_ElectionWin,Player,en,あなたは彼に敬礼を返した。
0x0100005800004E9F,259,530,Sordland/Epilogue_ElectionWin,Narrator,en,"カール・グライザーはその最期の犠牲によって国の英雄となった。

この緊張した雰囲気の中で、選挙日が近づいてきた。

数百万人もの人々が、ソードランドの法執行機関の厳重な監視のもとで投票に行った。投票率は低かったが、あなたの期待値は高かった。"
0x0100005800004EAA,259,534,Sordland/Epilogue_ElectionWin,Narrator,en,"カール・グライザーはその最後の犠牲によって国の英雄となった。

この緊張した雰囲気の中で、選挙日が近づいてきた。

数百万人もの人々が投票所に足を運び、ソードランドでは有史以来最高の投票率を記録した。"
0x0100005800004EB5,259,535,Sordland/Epilogue_ElectionWin,Narrator,en,あなたは彼らの修正要求を拒否し、正式な就任式が終わるまで交渉を延期した。
0x0100005800004EBC,259,536,Sordland/Epilogue_ElectionWin,Player,en,…さらなる憲法改正を拒否した。
0x0100005800004EC4,259,537,Sordland/Epilogue_ElectionWin,Narrator,en,あなたは彼らの修正要求を拒否し、正式な就任式が終わるまで交渉を延期した。
0x0100005800004ECB,259,538,Sordland/Epilogue_ElectionWin,Player,en,…さらなる憲法改正を拒否した。
0x0100005800004EDB,259,542,Sordland/Epilogue_ElectionWin,Player,en,セルジュの幸運のお守りだった。
0x0100005800004EEB,259,546,Sordland/Epilogue_ElectionWin,Player,en,あなたは彼に敬礼を返した。
0x0100005800004EFA,259,550,Sordland/Epilogue_ElectionWin,Narrator,en,"統一ソードランド党が再び勝利を収め、あなたの第二期大統領任期が確定した。

国際社会はこの選挙の公正性を非難し、野党側は透明性のある再集計を要求した。 

その要求は適切に却下された。"
0x0100005800004EFA,259,550,Sordland/Epilogue_ElectionWin,Narrator,Menu Text en,1957|11月3日
0x0100005800004F0C,259,554,Sordland/Epilogue_ElectionWin,Narrator,en,"最後に覚えているのは「オル・ダックス・クエルナ！キヴァル・ルンブルギア！」という叫び声で、その直後に混乱が起こった。群衆の人々は悲鳴を上げながら避難しようとしたが、警備員たちが銃撃犯を追いかけていた。 

あなたの護衛たちが急いでそばに駆け寄ってきたが、もう手遅れだった。あなたは撃たれてしまったのだ。地面に倒れ込み、すべてが真っ暗になっていった。"
0x0100005800004F19,259,558,Sordland/Epilogue_ElectionWin,Narrator,en,"最後に覚えているのは「オル・ダックス・クエルナ！キヴァル・ルンブルギア！」という叫び声で、その直後に混乱が起こった。群衆の人々は悲鳴を上げながら避難しようとしたが、警備員たちが銃撃犯を追いかけていた。 

あなたの護衛たちが急いでそばに駆け寄ってきたが、もう手遅れだった。あなたは撃たれてしまったのだ。地面に倒れ込み、すべてが真っ暗になっていった。"
0x0100005800004F27,259,562,Sordland/Epilogue_ElectionWin,Narrator,en,"選挙日には、何百万人もの人々が、数万に及ぶ赤旗青年団の民兵組織やその他の法執行機関の監視のもとで投票所へ向かった。 

投票率は低かったが、あなたの期待値は高かった。"
0x0100005800004F34,259,566,Sordland/Epilogue_ElectionWin,Narrator,en,"選挙日には、何百万人もの人々が、何万もいるソード青年団の民兵やその他の法執行機関の監視のもとで投票所へ向かった。 

投票率は低かったが、あなたの期待値は高かった。"
0x0100005800004F53,260,3,Sordland/Epilogue_Exile,Narrator,en,キルートへの船旅には一週間以上かかった。そのほとんどの時間を、あなたは……で過ごした。
0x0100005800004F5B,260,4,Sordland/Epilogue_Exile,Player,en,…あなたのキャビンで一人きりだった。
0x0100005800004F62,260,5,Sordland/Epilogue_Exile,Player,en,…あなた家族と一緒に計画を立てていた。
0x0100005800004F75,260,12,Sordland/Epilogue_Exile,Player,en,…ペトルとトランプをして過ごしたのだった。
0x0100005800004F84,260,16,Sordland/Epilogue_Exile,Narrator,en,"ついに向こう側に到着し、コンスタンティウムという都市で船から降りた。

あなたはすぐに海外口座に送金しておいた貯金にアクセスした。そのお金なら……を購入するのに十分だった。"
0x0100005800004F84,260,16,Sordland/Epilogue_Exile,Narrator,Menu Text en,1958|コンスタンティウム|キルート
0x0100005800004F8D,260,17,Sordland/Epilogue_Exile,Narrator,en,"ついに向こう側に到着し、コンスタンティウムという都市で船から降りた。

あなたは、貯金を海外の口座に移しておかなかったことを後悔した。

幸いなことに、ペトルが二人分の生活費として十分な現金を持ってきてくれていた。あなた二人であれば、それでやっていけたのだ……"
0x0100005800004F8D,260,17,Sordland/Epilogue_Exile,Narrator,Menu Text en,1958|コンスタンティウム|キルート
0x0100005800004F9A,260,21,Sordland/Epilogue_Exile,Narrator,en,"ついに向こう側に到着し、コンスタンティウムという都市で上陸した。

あなたは、貯金を海外の口座に移しておかなかったことを後悔した。

あなたとモニカは、持ってきたわずかな現金を合わせた。それだけで十分な額になり、……を手に入れることができた。"
0x0100005800004F9A,260,21,Sordland/Epilogue_Exile,Narrator,Menu Text en,1958|コンスタンティウム|キルート
0x0100005800004FA8,260,25,Sordland/Epilogue_Exile,Narrator,en,"ついに向こう側に到着し、コンスタンティウムという都市で船から降りた。

あなたは、貯金を海外の口座に移しておかなかったことを後悔した。

あなたが持ってきたわずかな現金で、十分に支払うことができた…"
0x0100005800004FA8,260,25,Sordland/Epilogue_Exile,Narrator,Menu Text en,1958|コンスタンティウム|キルート
0x0100005800004FB6,260,29,Sordland/Epilogue_Exile,Player,en,...市中心部にある豪華なペントハウスだった。
0x0100005800004FBD,260,30,Sordland/Epilogue_Exile,Player,en,…田舎にある広大な別荘だった。
0x0100005800004FC4,260,31,Sordland/Epilogue_Exile,Player,en,我々はすぐに海外の口座に送金しておいた貯金にアクセスした。そのお金で……山間部にある快適な小屋を借りることができた。
0x0100005800004FCB,260,32,Sordland/Epilogue_Exile,Player,en,...田舎にある質素な家だった。
0x0100005800004FD2,260,33,Sordland/Epilogue_Exile,Player,en,...街の外れにある質素なアパートだった。
0x0100005800004FE5,260,34,Sordland/Epilogue_Exile,Narrator,en,あなたの派手な到着は地元住民のかなりの注目を集めた。あなたは…
0x0100005800004FED,260,35,Sordland/Epilogue_Exile,Player,en,...控えめな態度を保っていた。
0x0100005800004FF4,260,36,Sordland/Epilogue_Exile,Player,en,…我々は注目の的となっていた。
0x0100005800005002,260,40,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

ヨセフと彼の部下たちがあなたがいなくなったことに気づくと、すぐにモニカとディアナを拘束から解放し、マルーン宮殿でクーデターを起こしてそこの警備隊を容易く制圧した。"
0x0100005800005009,260,41,Sordland/Epilogue_Exile,Player,en,ソードランドは軍事政権下に置かれていた。
0x0100005800005015,260,45,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

ヴァルケンと彼の部下たちがあなたがいなくなったことに気づくと、モニカとディアナを拘束から解放し、マルーン宮殿でクーデターを起こしてそこの警備隊を容易く制圧した。"
0x0100005800005033,260,58,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

あなたがいない間、ルシアンは国をまとめていくのに苦労した。

あなたは……と感じていた。"
0x010000580000503A,260,59,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

あなたがいない間、アルビンは国をまとめていくのに苦労した。

あなたは……と感じていた。"
0x0100005800005041,260,60,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

あなたがいない間、グロリアは国をまとめていくのに苦労した。

あなたは……と感じていた。"
0x0100005800005048,260,61,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

あなたがいない間、ペトルは国をまとめていくのに苦労した。

あなたは……と感じていた。"
0x010000580000504F,260,62,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを密接に追っていた。

副大統領と大統領の両方がいなくなると、国は混乱に陥った。

あなたは……と感じた。"
0x010000580000505B,260,66,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、リリアスは秩序回復を約束して容易く勝利した。

やがて、あなたは新政府の苦労に対する関心を失ってしまった。"
0x010000580000507A,260,79,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、フレンスとPFJPは、あなたたちが失敗した場所に真の変化をもたらすという約束で容易く勝利した。

やがて、あなたは新政府の苦労に対する関心を失ってしまった。"
0x0100005800005081,260,80,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、マノリーとPFJPは、あなたたちが失敗した分野に真の変化をもたらすという公約で容易く勝利を収めた。

やがて、あなたは新政府の苦労に対する関心を失っていった。"
0x0100005800005088,260,81,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、ケサロとNFPはソードランドを本来の姿に戻すという公約で容易く勝利した。

やがて、あなたは新政府の苦労に対する関心を失っていった。"
0x010000580000508F,260,82,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、レムスとNFPはソードランドを本来の姿に戻すという公約で容易く勝利した。

やがて、あなたは新政府の苦労に対する関心を失ってしまった。"
0x0100005800005096,260,83,Sordland/Epilogue_Exile,Narrator,en,"選挙の日が来ると、新たに結成された人民戦線党は、権力を一般大衆に返還するという公約によって容易く勝利を収めた。

やがて、あなたは新政府の苦労に対する関心を失ってしまった。"
0x010000580000509C,260,84,Sordland/Epilogue_Exile,Narrator,en,"ヨセフが権力をしっかりと握っていたため、検閲されないニュースはほとんど国外に出ることがなかった。 

やがて、あなたはもう注意を払わなくなった。"
0x01000058000050A9,260,88,Sordland/Epilogue_Exile,Narrator,en,"ヴァルケンが権力をしっかりと握っていたため、検閲されないニュースはほとんど国外に出ることがなかった。 

やがて、あなたはもう注意を払わなくなった。"
0x01000058000050B6,260,89,Sordland/Epilogue_Exile,Player,en,年月が経っていった。
0x01000058000050BE,260,90,Sordland/Epilogue_Exile,Narrator,en,"時が経つにつれて、あなたとペトルはキルートでの生活にさらに溶け込んでいった。 

あなたとペトルは…"
0x01000058000050BE,260,90,Sordland/Epilogue_Exile,Narrator,Menu Text en,1963|キルート
0x01000058000050D2,260,97,Sordland/Epilogue_Exile,Narrator,en,"時が経つにつれて、あなたはキルートでの生活にさらに溶け込んでいった。 

あなたは……"
0x01000058000050D2,260,97,Sordland/Epilogue_Exile,Narrator,Menu Text en,1963|キルート
0x01000058000050DA,260,98,Sordland/Epilogue_Exile,Narrator,en,"時が経つにつれて、あなたとご家族はキルートの生活にさらに深く溶け込んでいった。 

あなたは……"
0x01000058000050DA,260,98,Sordland/Epilogue_Exile,Narrator,Menu Text en,1963|キルート
0x01000058000050E2,260,99,Sordland/Epilogue_Exile,Player,en,...我々、野菜栽培を始めた。
0x01000058000050F0,260,103,Sordland/Epilogue_Exile,Player,en,……我々二人は、多額の報酬がもらえる公的なスピーチの仕事を次々と引き受けるようになった。
0x01000058000050F9,260,104,Sordland/Epilogue_Exile,Player,en,…あなた二人は、豪華な暮らし方で悪名を轟かせるようになった。
0x0100005800005102,260,105,Sordland/Epilogue_Exile,Player,en,...我々二人はコンスタンティウム市議会に加入した。
0x0100005800005118,260,112,Sordland/Epilogue_Exile,Narrator,en,"ディアナは新しい学校で優秀な成績を収め、ついに国際連盟で名誉あるインターンシップの機会を得た。

フランクは安全になってからホルソードに戻り、大学時代の恋人と結婚した。間もなくして、彼は祖父になった。"
0x010000580000511F,260,113,Sordland/Epilogue_Exile,Narrator,en,"ディアナは新しい学校で優秀な成績を収め、ついに国際連盟で名誉あるインターンシップの機会を得た。

ある日、あなたはフランクから郵便カードを受け取り、自分が今や祖父になったと知らされた。"
0x0100005800005126,260,114,Sordland/Epilogue_Exile,Narrator,en,"モニカや子供たちからはあまり連絡がなかった。ディアナは時々電話をかけてきて、学校では順調に過ごしているようだった。

ある日、あなたはフランクから絵はがきを受け取った。その頃にはあなたはもう祖父になっていた。"
0x010000580000512D,260,115,Sordland/Epilogue_Exile,Player,en,彼はあなたにちなんで息子の名前を付けた。
0x0100005800005139,260,119,Sordland/Epilogue_Exile,Player,en,その後、あなたは彼から二度と連絡を受けることはなかった。
0x0100005800005140,260,120,Sordland/Epilogue_Exile,Narrator,en,"ある日、あなたは食料品を買いに行っているときに、かつてあなたにインタビューをしたテレビ司会者のトゥオマス・サッカーと出くわした。

飲み物を飲みながら世間話をしているうちに、彼はあなたの大統領在任中の出来事をすべて書き記した本を共著しようと提案した。あなたは…"
0x0100005800005140,260,120,Sordland/Epilogue_Exile,Narrator,Menu Text en,1973|キルート
0x010000580000514D,260,124,Sordland/Epilogue_Exile,Narrator,en,"ある日、あなたがめったにない都市への訪問の際、かつてあなたをインタビューしたテレビ司会者であるトゥオマス・サッカーと出会った。

飲み物を飲みながら世間話をしているうちに、彼はあなたの大統領在任中の出来事をすべて書き記した本を共著しようと提案した。あなたは……"
0x010000580000514D,260,124,Sordland/Epilogue_Exile,Narrator,Menu Text en,1973|キルート
0x0100005800005156,260,125,Sordland/Epilogue_Exile,Player,en,…喜んで承諾した。
0x010000580000515C,260,126,Sordland/Epilogue_Exile,Player,en,…彼の提案を断った。
0x0100005800005162,260,127,Sordland/Epilogue_Exile,Narrator,en,あなたとトゥオマスは共に、在任中のあらゆる詳細を記録した。政治的な策略や腐敗、そしてそれが家族生活に与えた影響までだ。あなたは…
0x0100005800005169,260,128,Sordland/Epilogue_Exile,Player,en,…あなたも、自分自身でさえ容赦しなかった。
0x0100005800005170,260,129,Sordland/Epilogue_Exile,Player,en,…自分を良く見せるために嘘をついた。
0x0100005800005183,260,136,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本は大失敗に終わった。あなたは自分に都合よく歴史を書き換えようとしたことで嘲笑の的となった。

あなたとペトルはキルートで歓迎されない存在になった。長い間酒を断っていたペトルだが薬物依存症に陥り、そのせいで二人ともすぐに破産した。

あなた二人は貧困の中で余生を過ごし、互い以外には誰もおらず、かつて知っていたすべての人々に忘れ去られた状態だった。"
0x0100005800005183,260,136,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x010000580000518B,260,137,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本は大失敗に終わった。あなたは自分の都合の良いように歴史を書き換えようとしたことで嘲笑の的となった。

あなたとご家族はキルートで歓迎されない存在となった。ディアナは、彼女の成長しつつあった政治的キャリアを台無しにした責任をあなたに負わせた。

モニカは不安を抱えていたにもかかわらず、あなたのそばに留まってくれた。

やがて、あなたの周りの人々はあなたが誰であったかを忘れてしまった。あなたは普通で特別さのない生活を送ることができ、得られる場所で手に入る限りの満足感を求めて生きていった。"
0x010000580000518B,260,137,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x0100005800005198,260,141,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本は大失敗に終わった。あなたは自分に都合よく歴史を書き換えようとしたことで嘲笑の的となった。

あなたはキルートで歓迎されない存在となった。友人も家族もいない状態で、あなたは原稿料をすぐに使い果たしてしまった。

あなたはその後、貧困の中で孤独に余生を過ごし、かつて知っていた人々全員に忘れ去られたのだった。"
0x0100005800005198,260,141,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051A1,260,142,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本は大失敗に終わった。あなたは自分の都合の良いように歴史を書き換えようとしたことで嘲笑の的となった。

あなたとペトルはキルートで歓迎されない存在になった。ペトルは飲酒習慣に薬物依存を加えるようになり、そのせいで二人ともすぐに破産した。

あなた二人は貧困の中で余生を過ごし、互い以外には誰もおらず、かつて知っていたすべての人々に忘れ去られた状態だった。"
0x01000058000051A1,260,142,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051A9,260,143,Sordland/Epilogue_Exile,Player,en,あなたは二度とソードランドに戻ることはなかった。
0x01000058000051BC,260,150,Sordland/Epilogue_Exile,Narrator,en,"さらに時間が過ぎていった。あなたが亡命生活に専念していたため、アントン・レインの大統領在任期間は歴史的な脚注以上のものではなくなっていった。

ディアナがキルートの政界で頭角を現していく間、あなた二人は匿名のまま余生を過ごすことに満足していた。"
0x01000058000051BC,260,150,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051C5,260,151,Sordland/Epilogue_Exile,Narrator,en,"さらに時間が過ぎていった。あなたが亡命生活に全力を注いでいたため、アントン・レインの大統領在任期間は歴史的な脚注以上のものではなくなっていった。

ペトルがかつての副大統領としての地位を利用して異性に好印象を与え続けている間、あなた二人は匿名のまま残りの日々を過ごすことで満足していた。"
0x01000058000051C5,260,151,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051CE,260,152,Sordland/Epilogue_Exile,Narrator,en,"さらに時間が過ぎていった。あなたが亡命生活に専念していたため、アントン・レインの大統領在任期間は歴史的な脚注以上のものではなくなっていった。

あなたの周辺の国で戦争やスキャンダル、数え切れないほどの危機が次々と起こり終わっていく中、あなたは匿名のまま残りの日々を過ごすことに満足していた。"
0x01000058000051CE,260,152,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051E2,260,159,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本はすぐにベストセラーとなった。あなたのあなたの臆することのない正直さは高く評価された。

あなたの名声はディアナの政治的キャリアに大いに役立った。レイン家はキルートで最も影響力のある家族の一つとなった。

あなたは家族や新たにできた友人たちに囲まれ、豪華な環境の中で余生を過ごした。"
0x01000058000051E2,260,159,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051EA,260,160,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』という題のその本は瞬く間にベストセラーとなった。あなたのあなたは、揺るぎない誠実さゆえに高く評価された。

あなたとペトルは、新たに得た名声を活かしてキルートのエリート層の一員となった。

あなたとペトルは、富とおべっかを使う崇拝者たちに囲まれて残りの人生を過ごした。しかし、失ってしまった多くの人々や場所のことを忘れることはできなかった。"
0x01000058000051EA,260,160,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051F2,260,161,Sordland/Epilogue_Exile,Narrator,en,"『スゼラン』というタイトルのその本はすぐにベストセラーとなった。あなたのあなたは、揺るぎない誠実さゆえに高く評価された。

あなたは新たに得た名声を活用して、キルートの最も権力のある人物の一人となった。

あなたは残りの人生を富とおべっか使いの崇拝者たちに囲まれて過ごした。しかし、失ってしまった多くの人々や場所のことを忘れることはできなかった。"
0x01000058000051F2,260,161,Sordland/Epilogue_Exile,Narrator,Menu Text en,1975|キルート
0x01000058000051FA,260,162,Sordland/Epilogue_Exile,Player,en,…彼のことを心配していた。
0x0100005800005200,260,163,Sordland/Epilogue_Exile,Player,en,…心配になった。
0x0100005800005206,260,164,Sordland/Epilogue_Exile,Player,en,…彼女のことが心配だった。
0x0100005800005221,260,165,Sordland/Epilogue_Exile,Player,en,…もはや自分の責任ではないことに安堵した。
0x0100005800005236,260,169,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

ヨセフと彼の部下たちがあなたがいなくなったことに気づくと、マルーン宮殿でクーデターを起こし、そこの警備隊を容易く制圧した。"
0x0100005800005246,260,173,Sordland/Epilogue_Exile,Narrator,en,"その後数ヶ月間、あなたはソードランドのニュースを注意深く追っていた。

ヴァルケンと彼の部下たちがあなたがいなくなったことに気づくと、マルーン宮殿でクーデターを起こし、そこの警備隊を容易く制圧した。"
0x0100005800005257,261,3,Sordland/Epilogue_WorldWar,Narrator,en,明るい光があなたを包み込んだとき、あなたは立ち上がった。
0x010000580000525E,261,4,Sordland/Epilogue_WorldWar,Player,en,あなたにできたことは、目をそらすことだけだった。
0x0100005800005266,261,5,Sordland/Epilogue_WorldWar,Narrator,en,遠くで聞こえていた低いうなり声は、今や耳をつんざくような轟音となっていた。
0x010000580000526E,261,6,Sordland/Epilogue_WorldWar,Narrator,en,再び立ち上がるのに、あなたの持てる全ての力と勇気を使わなければならなかった。
0x0100005800005274,261,7,Sordland/Epilogue_WorldWar,Player,en,あなたは外を見た。
0x010000580000527B,261,8,Sordland/Epilogue_WorldWar,Narrator,en,ホルソードの上空には、キノコ型をした雲が何本もの超高層ビルほどの高さまでそびえ立っていた。
0x0100005800005282,261,9,Sordland/Epilogue_WorldWar,Narrator,en,あなたはその衝撃波にほとんど気づく間もなく、極度の熱と圧力から成る壁が進路上のすべてを破壊してしまった。
0x0100005800005288,261,10,Sordland/Epilogue_WorldWar,Player,en,あなたは目の前に広がる光景を信じることができなかった。
0x0100005800005290,261,11,Sordland/Epilogue_WorldWar,Player,en,それがあなたが最後に見た光景だった。
0x0100005800005299,261,12,Sordland/Epilogue_WorldWar,Player,en,あなたは耳を塞ぎ、しゃがみ込んだ。
0x01000058000052A7,262,3,Sordland/Epilogue_ImpeachmentTrial,Narrator,en,"最高裁長官が木槌を二度叩き、騒がしい部屋の中でオルソ・ホーカーが静粛を求めた。長い沈黙の後、彼は全員に立つよう命じた。

彼の側近の一人が判決が書かれた手紙を彼に渡した。オルソはほとんど隠しきれない笑みを浮かべながらその手紙を開けた。 

次に何が起こるかを予想して、あなたは自分が……だと感じた。"
0x01000058000052A7,262,3,Sordland/Epilogue_ImpeachmentTrial,Narrator,Menu Text en,1958|ソードランド最高裁判所
0x01000058000052AF,262,4,Sordland/Epilogue_ImpeachmentTrial,Player,en,あなたはソードランドのために全力を尽くした。どんな状況でもだ。
0x01000058000052B6,262,5,Sordland/Epilogue_ImpeachmentTrial,Narrator,en,"次に耳にした言葉は、「ここにアントン・レインを職務から解任すると決定された」というものだった。

法廷にいた群衆――つまりあなたの就任を祝った同じ人々――は大声で歓声を上げた。

あなたは、どのようにして歴史に名を残すかについて考えていた……"
0x01000058000052BD,262,6,Sordland/Epilogue_ImpeachmentTrial,Player,en,アントン・レインはソードランドに対して犯した重大な罪のため、終身刑を言い渡された。今度は群衆の歓声がさらに大きくなった。警備員たちがあなたの腕を掴んで引っ張り始めた。あなたは家族の将来を案じることしかできなかった。
0x01000058000052C3,262,7,Sordland/Epilogue_ImpeachmentTrial,Player,en,アントン・レインはソードランドに対して犯した重大な罪のため、終身刑を言い渡された。今度は群衆の歓声はさらに大きくなった。警備員たちがあなたの腕を掴み、何かを始めようとした。
0x01000058000052C9,262,8,Sordland/Epilogue_ImpeachmentTrial,Player,en,...あなたに反対する者全員に怒りを感じていた。
0x01000058000052CF,262,9,Sordland/Epilogue_ImpeachmentTrial,Player,en,...あなただけを責めるべきだった。
0x01000058000052D9,262,10,Sordland/Epilogue_ImpeachmentTrial,Player,en,法廷にいた群衆――あなたの就任を祝ったのと同じ人々――が大声で歓声を上げた。我々は、これがソードランド初の弾劾された大統領だと思った。
0x01000058000052E0,262,11,Sordland/Epilogue_ImpeachmentTrial,Narrator,en,"しかし、その裁判官はまだ話し終えていなかった。

「アントン・レインはソードランドに対して犯した重大な罪のため、終身刑を言い渡された。」

今度は群衆の歓声がさらに大きくなった。警備員たちがあなたの腕を掴み、ドアの方へと連れて行こうとした。 

あなたが歩いていると、その時……"
