articy_id,conversation_id,entry_id,conversation,actor,field,ja
0x0100000000058B72,2,26,Sordland/Turn01/SnO_MPShot,Narrator,en,数台の警察車両がマルーン宮殿のそばを猛スピードで通り過ぎ、周囲は一斉に静まり返った。
0x0100000000058B79,2,27,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「敬意は払いますが、奥様、徹底的な調査が行われる前に軽率に結論を出すべきではありません。」
0x0100000000058B9E,2,28,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「同感です。我々は常に国内の脅威を警戒しており、赤旗青年団と似た思想を持つ、禁止されている共産党員たちのような存在もその一例です。」
0x0100000000058BAD,2,29,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「バカなことを言うな、女よ。あの組織は国家に反対する連中だ。ソードランド労働組合も同じ立場だ。コンタナ統一党が彼ら全員を支援しているとしても驚かないぞ。」
0x0100000000058BBD,2,30,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「ご懸念の点は承知しております。我が国の警察は国民の権利を守るために最善を尽くしています。安全対策を再評価することで、このような事件が二度と起きないようにします。」
0x0100000000058BE1,2,31,Sordland/Turn01/SnO_MPShot,Player,en,「私も同感だ。国内の安定を保つことが不可欠だ。治安維持のための予算を増やす必要があるかもしれない。」
0x0100000000058BE1,2,31,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「私も同感だ。国内の安定を保つことが不可欠だ。治安維持のための予算を増やす必要があるかもしれない。」
0x0100000000058BE8,2,32,Sordland/Turn01/SnO_MPShot,Player,en,「我々は、憲法改正といった真の政治的目標を見失ってはならない。」
0x0100000000058BE8,2,32,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「我々は、憲法改正といった真の政治的目標を見失ってはならない。」
0x0100000000058C39,2,33,Sordland/Turn01/SnO_MPShot,Player,en,「結論を出すにはまだ早い。無謀な行動は深刻な結果を招くだろう。」
0x0100000000058C39,2,33,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「結論を出すにはまだ早い。無謀な行動は深刻な結果を招くだろう。」
0x0100000000058C41,2,34,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「同感です。全容が明らかになるまで、我々は辛抱強く待つ必要があります。」
0x0100000000058C48,2,35,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「内務大臣が既に必要な予防措置を講じているはずです。」
0x0100000000058C4F,2,36,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「同感です。これらの問題によって、国民が我々に求めていることから注意が散漫になってはなりません。」
0x0100000000058C6B,2,46,Sordland/Turn01/SnO_MPShot,Player,en,「我々の権力に対するあらゆる脅威は、できるだけ早く対処しなければならない。」
0x0100000000058C6B,2,46,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「我々の権力に対するあらゆる脅威は、できるだけ早く対処しなければならない。」
0x0100000000058C75,2,47,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「政府や我々の民衆に対する直接的な攻撃は深刻な問題だが、今のところ行動を起こすには十分な情報がない。」
0x0100000000058C7C,2,48,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「共産主義者と民族主義者の間の緊張は、これからさらに激化していくようだ。」
0x0100000000058C86,2,49,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「国に混乱があれば、有意義な変革を実現するのは極めて困難だろう。」
0x0100000000058D58,2,50,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「我々の警察部隊や情報機関は警戒レベルを引き上げており、政府関係者に対して誰も何一つ手出しすることはできないはずです。」
0x0100000600004B98,2,51,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「では、今日はここまでです。もうすぐ再び集まります。皆さん、ありがとうございました。状況の変化があればすぐにご連絡をお願いします。」
0x0100000400009E4C,2,52,Sordland/Turn01/SnO_MPShot,Narrator,en,ニアは常に司法省の中でその名に真にふさわしい数少ない職員の一人だった。同省内の腐敗と戦う過程で無数の攻撃を生き延び、権力者となってからはむしろ道徳的義務感が一層強まっただけだった。
0x0100000400009E53,2,53,Sordland/Turn01/SnO_MPShot,Narrator,en,国防大臣のヨセフ・ランチェアは不満げにうなった。彼は完全な軍服を着て我々全員よりも大柄で、数多くの戦功章が目立つように見えていた。
0x0100000400009E5C,2,54,Sordland/Turn01/SnO_MPShot,Narrator,en,国防大臣のヨセフ・ランチェアは不満げにうなった。彼は完全な軍服を着て我々全員よりも大柄で、数多くの戦功章が目立つように見えていた。
0x0100000400009E66,2,55,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「幸いなことに、そのようなことはありませんでした。あなたは単に間違った場所に間違ったタイミングでいただけです。現時点では、我々の治安部隊は誰かがソードランドの大統領に対して何らかの行動を起こす動機があるとは考えていません。」
0x0100000400009E6C,2,56,Sordland/Turn01/SnO_MPShot,Player,en,「つまり、私が標的ではなかったということか？」
0x0100000400009E6C,2,56,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「つまり、私が標的ではなかったということか？」
0x0100000400009E7E,2,57,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「赤旗青年団はその殺害を非難しただけでなく、更に復讐を約束したのです。」
0x0100000400009E9F,2,58,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「これによって再び『ソード青年団』の攻撃的行動が引き起こされるだろう。この悪循環はベナード・シルカスが自分の意見を述べたことから始まったのだ。我々はただ目をそらすわけにはいかない。」
0x0100000400009EA7,2,59,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「これは単なる出過ぎた行動ではなく、我が国への攻撃だ。政治的見解を理由とした殺人など過去の話であり、我が政権は新しいものを築き上げているのだ。」
0x0100000400009EAF,2,60,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「もし彼らが我々の大国民議会に代表として出席しているのであれば、こんな非常識な手段に訴えることはないはずだ。高い選挙のハードルや各種禁止措置が、こうした派閥を極端な方向へと追いやっているのだ。」
0x0100000400009EB8,2,61,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「正義は必ず実現され、この国にはかつてないほど強固な法の支配が戻ってくるでしょう。」
0x0100000400009ED8,2,62,Sordland/Turn01/SnO_MPShot,Player,en,「それはやはり政治的な問題だよね？」
0x0100000400009ED8,2,62,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「それはやはり政治的な問題だよね？」
0x0100000400009EDF,2,63,Sordland/Turn01/SnO_MPShot,Player,en,「まだ早いが、葬儀に出席するか？」
0x0100000400009EDF,2,63,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「まだ早いが、葬儀に出席するか？」
0x0100000400009EE8,2,64,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「ベナード・シルカスのことを言っているのですから、どうやってそんなことが可能でしょうか。彼こそがソードランドの共産主義者その人です。」
0x0100000400009EEE,2,65,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「側面などほとんどない。国家対その敵というだけだ。」
0x0100000400009F1E,2,66,Sordland/Turn01/SnO_MPShot,Nia Morgna,en,「我々は以前にも同じようなことがあり、その結果がどうだったかをよく知っている。」
0x0100000400009F27,2,67,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「承知いたしました、大統領。我々の国家憲兵隊も可能な限り、農村地域の治安強化に協力いたします。今後もさらなる暴力事件が起こる可能性があります。」
0x0100000400009F2D,2,68,Sordland/Turn01/SnO_MPShot,Narrator,en,国防大臣のヨセフ・ランチェアはうなずいて同意を示した。彼は完全な軍服を着込み、数多くの戦功勲章が目立つ姿で、我々他の者たちよりもはるかに背が高かった。
0x0100000400009F36,2,69,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「同感です。NFPに連絡し、ソード青年団との対立を鎮めるよう要請します。両者にはつながりがあり、キベナー氏も理にかなった判断をする人ですから――ソード青年団の場合は時としてそうとは限りませんが。」
0x0100000400009F3E,2,70,Sordland/Turn01/SnO_MPShot,Player,en,「その通りだ。状況を落ち着かせる必要がある。」
0x0100000400009F3E,2,70,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「ご指摘の通りだ。状況を収拾する必要がある。」
0x0100000400009F55,2,71,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「ええ、ですが国を鎮静させる必要があります。どちらかの側につけば事態はさらに悪化する可能性があります。」
0x0100000400009F5B,2,72,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「我が国の政府には治安を維持する能力があります。我々の役割は緊張状態を緩和することです。」
0x0100000400009F61,2,73,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「私の考えでは、出席すべきです。ここで重要なのは、その人物を暴力的な行為から切り離すという点です。」
0x0100000400009F6E,2,74,Sordland/Turn01/SnO_MPShot,Lucian Galade,en,「困難な状況ですが、選出された職員が撃たれました。これは我々の新政府にとって容認できることではありません。葬儀の場でこれを非難することにより、断固たる姿勢を示さなければなりません。」
0x0100000400009F76,2,75,Sordland/Turn01/SnO_MPShot,Narrator,en,ルシアンは最新の新聞や報告書を確認した後、いくつかメモを取った。
0x0100000400009F7E,2,76,Sordland/Turn01/SnO_MPShot,Player,en,「安定がなければ景気後退を改善することはできない。」
0x0100000400009F7E,2,76,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「安定がなければ景気後退を改善することはできない。」
0x0100000400009F85,2,77,Sordland/Turn01/SnO_MPShot,Player,en,「このような状況では、いかなる憲法改正も成立させることはできない。」
0x0100000400009F85,2,77,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「このような状況では、いかなる憲法改正も成立させることはできない。」
0x0100000400009F8C,2,78,Sordland/Turn01/SnO_MPShot,Player,en,「我々はこの困難を乗り越え、約束を必ず果たしてみせる。」
0x0100000400009F8C,2,78,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「我々はこの困難を乗り越え、約束を必ず果たしてみせる。」
0x0100000400009F96,2,79,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「その通りです。万が一の事態になれば、状況を安定させるためには閣僚たちを信頼するしかありません。」
0x0100000400009F9D,2,80,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「今はそれを心配しても意味がない。まずは影響を分析しよう。その時になってから対処すればいいのだ。」
0x0100000400009FA4,2,81,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「もちろんです、レイン大統領！」
0x0100000400009FD1,2,88,Sordland/Turn01/SnO_MPShot,Player,en,「国家に反する者はすべて敵だ。」
0x0100000400009FD1,2,88,Sordland/Turn01/SnO_MPShot,Player,Menu Text en,「国家に反する者はすべて敵だ。」
0x0100000400009FDA,2,89,Sordland/Turn01/SnO_MPShot,Iosef Lancea,en,「我々は必ず勝利する。」
0x0100000400009FE7,2,90,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「我々はここに留まり続けるのだ。」
0x0100000400009FEE,2,91,Sordland/Turn01/SnO_MPShot,Petr Vectern,en,「行政上の業務を調整するため、全力を尽くしてお手伝いいたします。」
0x0100000E00002ABF,2,93,Sordland/Turn01/SnO_MPShot,Narrator,en,彼女は最後の言葉を嫌悪感を込めて吐き捨てた。
0x0100000E00002B0B,2,94,Sordland/Turn01/SnO_MPShot,Lileas Graf,en,「大統領とそのご家族は無事でした、神に感謝します。」
0x010000000002FA26,3,3,Sordland/Turn01/A_Media,Lucian Galade,en,「大統領、アルトル・S・ウィスキがお会いするよう申し出てきました。」
0x010000000002FA60,3,4,Sordland/Turn01/A_Media,Lucian Galade,en,「ですが、性急に進むべきではありません。まず最初に、メディアに対する全体的な方針を決定する必要があります。」
0x010000000002FA89,3,5,Sordland/Turn01/A_Media,Player,en,「メディアは独立していなければならない。」
0x010000000002FA89,3,5,Sordland/Turn01/A_Media,Player,Menu Text en,「メディアは独立していなければならない。」
0x010000000002FA90,3,6,Sordland/Turn01/A_Media,Player,en,「メディアというのは、利用すべき道具に過ぎない。」
0x010000000002FA90,3,6,Sordland/Turn01/A_Media,Player,Menu Text en,「メディアというのは、利用すべき道具に過ぎない。」
0x010000000002FA97,3,7,Sordland/Turn01/A_Media,Lucian Galade,en,「私も同感です。メディアは、スキャンダルや過ちによる被害を避けつつ、世論を我々の見解や政策に沿わせる上で非常に重要な役割を果たします。」
0x010000000002FA9E,3,8,Sordland/Turn01/A_Media,Lucian Galade,en,「少々厳しい言い方に聞こえることは認めますが、我々の見解や知識、経験によって、一般のソードランド人よりも優れた判断ができると確信しています。」
0x010000000002FAA4,3,9,Sordland/Turn01/A_Media,Lucian Galade,en,「理想的にはそうです。しかし、人気のない指導者では最も簡単な改革でさえ成立させることはできません。国民の支持を維持し、害を及ぼすスキャンダルや過ちを避けることが極めて重要です。」
0x010000000002FAAB,3,10,Sordland/Turn01/A_Media,Lucian Galade,en,「大統領、一つだけ強調しておきたいことがあります。我々の政策を支持する人々が多ければ多いほど、より多くの成果を上げることができます。影響力のあるメディア機関に味方がいれば、これは非常に容易に達成可能です。」
0x010000000002FAB1,3,11,Sordland/Turn01/A_Media,Petr Vectern,en,「私もルシアンに同意しますが、なぜスキャンダルや失敗が起こると決めつけるのでしょうか？」
0x010000000002FAC0,3,12,Sordland/Turn01/A_Media,Petr Vectern,en,「彼らは非常に強力で影響力の大きなメディア企業群だ。まず、『ソードランド・トゥデイ』紙やソードランド人放送協会、S‑」
0x010000000002FAFB,3,13,Sordland/Turn01/A_Media,Lucian Galade,en,「彼の父上が亡くなられた後――安らかに眠っていらっしゃいますように――マルセルはHOS財閥の次期CEOになることを目指しており、有意義な協力関係について言及しました。」
0x010000000002FB02,3,14,Sordland/Turn01/A_Media,Player,en,「二つの過ちが正しさにはならない。」
0x010000000002FB02,3,14,Sordland/Turn01/A_Media,Player,Menu Text en,「二つの過ちが正しさにはならない。」
0x010000000002FB09,3,15,Sordland/Turn01/A_Media,Player,en,「あなたの言いたいことはわかる。」
0x010000000002FB09,3,15,Sordland/Turn01/A_Media,Player,Menu Text en,「あなたの言いたいことはわかる。」
0x010000000002FB10,3,16,Sordland/Turn01/A_Media,Player,en,「確かに、厳しい言い方に聞こえるだろうね。」
0x010000000002FB10,3,16,Sordland/Turn01/A_Media,Player,Menu Text en,「確かに、厳しい言い方に聞こえるだろうね。」
0x010000000002FB17,3,17,Sordland/Turn01/A_Media,Player,en,「私もあなたの意見に賛同する。」
0x010000000002FB17,3,17,Sordland/Turn01/A_Media,Player,Menu Text en,「私もあなたの意見に賛同する。」
0x010000000002FB21,3,18,Sordland/Turn01/A_Media,Petr Vectern,en,「たぶんそうかもしれないし、そうでないかもしれない。昨年アルフォンソ大統領に起こったことを忘れるのは難しいからな。」
0x010000000002FB2C,3,19,Sordland/Turn01/A_Media,Lucian Galade,en,「内閣が辞任し、マスコミが彼を中傷し始めたことで状況はさらに悪化したが、それもまた彼自身の無能さが招いた結果だった。」
0x010000000002FB33,3,20,Sordland/Turn01/A_Media,Lucian Galade,en,「常に最善を願うことはできます。しかし、本当に何も問題は起きないと思えるのでしょうか？特にソードランドの最近の歴史を考えればなおさらです。」
0x010000000002FB3B,3,21,Sordland/Turn01/A_Media,Petr Vectern,en,「ええ、潜在的な政治的失策を解決するためにこのような手段に頼るべきではありません。」
0x010000000002FB42,3,22,Sordland/Turn01/A_Media,Lucian Galade,en,「ペトル、問題はそれだけではありません。たとえ我々が正しくても、我々を害そうとする集団や人物が現れるかもしれないのです。」
0x010000000002FB49,3,23,Sordland/Turn01/A_Media,Petr Vectern,en,「私も同感です。たとえ利用しなくても、それをコントロールできるはずです。」
0x010000000002FB50,3,24,Sordland/Turn01/A_Media,Lucian Galade,en,「あなた方もご存知の通り、私には世論を操作するという確かな手腕があります。メディアを我々の側につけてみせましょう。」
0x010000000002FB5B,3,25,Sordland/Turn01/A_Media,Lucian Galade,en,「メディアに対処する方法は二通りあります。一つは影響を与えることで、これには明確な利点があります。もう一つは独立させたままにすることです。」
0x010000000002FB61,3,26,Sordland/Turn01/A_Media,Petr Vectern,en,「私はメディアの専門家ではありませんが、昨日の準備会議でルシアンが非常に興味深い主張をしていました。」
0x010000000002FB90,3,27,Sordland/Turn01/A_Media,Narrator,en,ドアを二度ノックする音がした。
0x010000000002FB9B,3,28,Sordland/Turn01/A_Media,Player,en,「どうぞ、入ってくれ。」
0x010000000002FB9B,3,28,Sordland/Turn01/A_Media,Player,Menu Text en,「どうぞ、入ってくれ。」
0x010000000002FBA2,3,29,Sordland/Turn01/A_Media,Player,en,「誰だ？」
0x010000000002FBA2,3,29,Sordland/Turn01/A_Media,Player,Menu Text en,「誰だ？」
0x010000000002FBAB,3,30,Sordland/Turn01/A_Media,Livia Suno,en,「失礼します、大統領。ガラド氏の秘書から何度も電話があり、メッセージを伝えてほしいとのことです。」
0x010000000002FBBA,3,31,Sordland/Turn01/A_Media,Narrator,en,私の新しい秘書であるリヴィア・スーノがオフィスに入ってきた。
0x010000000002FC3C,3,32,Sordland/Turn01/A_Media,Narrator,en,コロンティ家は常にソードランドで最も裕福で影響力のある家族の一つとして知られていた。マルセル・コロンティも例外ではなかった。
0x010000000002FC4C,3,33,Sordland/Turn01/A_Media,Player,en,「この『生産的な協力』とは一体何を意味するのか？」
0x010000000002FC4C,3,33,Sordland/Turn01/A_Media,Player,Menu Text en,「この『生産的な協力』とは一体何を意味するのか？」
0x010000000002FC56,3,34,Sordland/Turn01/A_Media,Player,en,「まずは選択肢を検討しよう。急ぐ必要はない。」
0x010000000002FC56,3,34,Sordland/Turn01/A_Media,Player,Menu Text en,「まずは選択肢を検討しよう。急ぐ必要はない。」
0x010000000002FCCA,3,35,Sordland/Turn01/A_Media,Livia Suno,en,「HOS財閥の新しいCEOであるマルセル・コロンティが、ガラド氏との通話を繋ごうとしています。」
0x010000000002FCD8,3,36,Sordland/Turn01/A_Media,Petr Vectern,en,「さて、今はこちらが行動を起こす番です。」
0x010000000002FCF1,3,37,Sordland/Turn01/A_Media,Livia Suno,en,「すぐに対応いたします、大統領。第一回線に接続します。」
0x010000000002FCFA,3,38,Sordland/Turn01/A_Media,Narrator,en,リヴィアが部屋を出て行き、電話が鳴り始めた。私が受話器を取った。
0x010000000002FD02,3,39,Sordland/Turn01/A_Media,Lucian Galade,en,「実に良い知らせですね。おめでとうございます、コロンティさん。この件で連絡をくださりありがとうございます。後ほど詳しく話しましょう。」
0x010000000002FD09,3,40,Sordland/Turn01/A_Media,Narrator,en,ルシアンは電話を置いた。
0x010000000002FD10,3,41,Sordland/Turn01/A_Media,Petr Vectern,en,「どうしてそんなに急ぎの重要な用件だったのですか？」
0x010000000002FD17,3,42,Sordland/Turn01/A_Media,Lucian Galade,en,「彼はちょうど取締役会によってCEOに選出されたばかりです。自身のメディア事業部に関する提携案を持ち込んできて、コンリアト近郊にある自分のリゾートで会合を開くよう我々を招いているのです。」
0x010000000002FD1F,3,43,Sordland/Turn01/A_Media,Player,en,「コロンティ氏との会合を手配してくれ。」
0x010000000002FD1F,3,43,Sordland/Turn01/A_Media,Player,Menu Text en,「コロンティ氏との会合を手配してくれ。」
0x010000000002FD26,3,44,Sordland/Turn01/A_Media,Player,en,「私はメディアの大物と関わりたくない。その申し出を断ろう。」
0x010000000002FD26,3,44,Sordland/Turn01/A_Media,Player,Menu Text en,「私はメディアの大物と関わりたくない。その申し出を断ろう。」
0x010000000002FD2D,3,45,Sordland/Turn01/A_Media,Player,en,「ペトル、あなたの意見を聞かせてほしいのだ。」
0x010000000002FD2D,3,45,Sordland/Turn01/A_Media,Player,Menu Text en,「ペトル、あなたの意見を聞かせてほしいのだ。」
0x010000000002FD3E,3,47,Sordland/Turn01/A_Media,Player,en,「あなたが行ってくれ。私の執務室に回線をつなげて。」
0x010000000002FD3E,3,47,Sordland/Turn01/A_Media,Player,Menu Text en,「あなたが行ってくれ。私の執務室に回線をつなげて。」
0x010000000002FD45,3,48,Sordland/Turn01/A_Media,Player,en,「私が彼と話をする。回線を私の執務室につなげてくれ。」
0x010000000002FD45,3,48,Sordland/Turn01/A_Media,Player,Menu Text en,「私が彼と話をする。回線を私の執務室につなげてくれ。」
0x010000000002FD4E,3,49,Sordland/Turn01/A_Media,Narrator,en,二人が電話で話し合っている間、数分が過ぎていった。
0x010000000002FD5F,3,50,Sordland/Turn01/A_Media,Marcel Koronti,en,「こちらこそ光栄です。」
0x010000000002FD6C,3,51,Sordland/Turn01/A_Media,Player,en,「大統領が話し始める。」
0x010000000002FD6C,3,51,Sordland/Turn01/A_Media,Player,Menu Text en,「大統領が話し始める。」
0x010000000002FD74,3,52,Sordland/Turn01/A_Media,Player,en,「お会いできて光栄だ、コロンティさん。」
0x010000000002FD74,3,52,Sordland/Turn01/A_Media,Player,Menu Text en,「お会いできて光栄だ、コロンティさん。」
0x010000000002FD7C,3,53,Sordland/Turn01/A_Media,Player,en,「こんにちは、マルセル。」
0x010000000002FD7C,3,53,Sordland/Turn01/A_Media,Player,Menu Text en,「こんにちは、マルセル。」
0x010000000002FD84,3,54,Sordland/Turn01/A_Media,Lucian Galade,en,「彼は実質的な好条件を提示しようとしており、今や企業連合の力も握っています。決定は大統領閣下に委ねられています。私がすぐに会議の手配をいたします。」
0x010000000002FD8B,3,55,Sordland/Turn01/A_Media,Marcel Koronti,en,「レイン様、ごきげんようです。」
0x010000000002FD93,3,56,Sordland/Turn01/A_Media,Marcel Koronti,en,「大統領、光栄に存じます。」
0x010000000002FD9A,3,57,Sordland/Turn01/A_Media,Petr Vectern,en,「取締役会はかなり迅速に決定を下しました。そのおかげで彼は再び我々に接触する自信を持ったようです。」
0x010000000002FDA2,3,58,Sordland/Turn01/A_Media,Marcel Koronti,en,「大統領のお時間は貴重であることを承知していますので、無駄にはしません。私はちょうどHOSのCEOに選出されたばかりです。」
0x010000000002FDB3,3,59,Sordland/Turn01/A_Media,Player,en,「ご提案、ありがとう。会合を持つことに興味がある。」
0x010000000002FDB3,3,59,Sordland/Turn01/A_Media,Player,Menu Text en,「ご提案、ありがとう。会合を持つことに興味がある。」
0x010000000002FDBB,3,60,Sordland/Turn01/A_Media,Player,en,「コロンティさん、ご提案いただきありがとう。だが、残念ながら断らざるを得ない。」
0x010000000002FDBB,3,60,Sordland/Turn01/A_Media,Player,Menu Text en,「コロンティさん、ご提案いただきありがとう。だが、残念ながら断らざるを得ない。」
0x010000000002FDC3,3,61,Sordland/Turn01/A_Media,Marcel Koronti,en,「必ずご満足いただけます、約束します。」
0x010000000002FDCA,3,62,Sordland/Turn01/A_Media,Marcel Koronti,en,「残念ですね。それでもお時間をいただき、ありがとうございます。」
0x010000000002FDD1,3,63,Sordland/Turn01/A_Media,Narrator,en,コロンティ氏は私の返答を待たずに電話を切ってしまった。
0x010000000002FDE1,3,64,Sordland/Turn01/A_Media,Marcel Koronti,en,「では、皆さんの忙しいスケジュールに戻ってもらいます。また後ほど会いましょう、大統領。」
0x010000000002FDEA,3,65,Sordland/Turn01/A_Media,Petr Vectern,en,「正直、迷っています。もし彼がCEOになったのであれば、今や非常に大きな影響力を持っているはずです。一方で、まだよく知らない相手とこっそり会うべきなのでしょうか？」
0x010000000002FDF1,3,66,Sordland/Turn01/A_Media,Lucian Galade,en,「その会合なら彼の正体を突き止めるのに役立つでしょう。たとえ何が提案されようと、我々は断ることもできます。」
0x010000000002FDF7,3,67,Sordland/Turn01/A_Media,Player,en,「コロンティ氏との会合を手配してくれ。」
0x010000000002FDF7,3,67,Sordland/Turn01/A_Media,Player,Menu Text en,「コロンティ氏との会合を手配してくれ。」
0x010000000002FDFE,3,68,Sordland/Turn01/A_Media,Player,en,「私はメディアの大物と関わりたくない。その申し出を断ろう。」
0x010000000002FDFE,3,68,Sordland/Turn01/A_Media,Player,Menu Text en,「私はメディアの大物と関わりたくない。その申し出を断ろう。」
0x010000000002FE07,3,69,Sordland/Turn01/A_Media,Lucian Galade,en,「すぐに手配いたします。来月には有益な会談が開かれるでしょう。」
0x010000000002FE0E,3,70,Sordland/Turn01/A_Media,Lucian Galade,en,「それは明確な拒否ですね。わかりました。正しい判断を下せたことを願っています。」
0x010000000002FE25,3,71,Sordland/Turn01/A_Media,Lucian Galade,en,「今日の業務はこれで終わりのようです。後ほど中断したところから再開します。お時間をいただきありがとうございました。」
0x010000000002FE2C,3,72,Sordland/Turn01/A_Media,Player,en,「マルセルとの協力、よくやった。この調子を続けてくれ。」
0x010000000002FE2C,3,72,Sordland/Turn01/A_Media,Player,Menu Text en,「マルセルとの協力、よくやった。この調子を続けてくれ。」
0x010000000002FE3D,3,73,Sordland/Turn01/A_Media,Player,en,「またすぐ会おう、皆さん。」
0x010000000002FE3D,3,73,Sordland/Turn01/A_Media,Player,Menu Text en,「またすぐ会おう、皆さん。」
0x010000000002FE45,3,74,Sordland/Turn01/A_Media,Petr Vectern,en,「それで決まりですね。来月が楽しみです。あの人はプールを持っているのかな？」
0x010000000002FE4B,3,75,Sordland/Turn01/A_Media,Petr Vectern,en,「なるほど、それで状況は明確になりました。ともかく他のことに力を入れるべきですね。」
0x010000000002FE98,3,77,Sordland/Turn01/A_Media,Marcel Koronti,en,「今後もご健闘を祈ります。」
0x010000000002FEE6,3,78,Sordland/Turn01/A_Media,Narrator,en,我々はすでに有力者たち、そして潜在的に危険な人物たちの注目を集めていた。
0x01000000000307AE,3,79,Sordland/Turn01/A_Media,Narrator,en,ルシアンとペトルが、最近の状況やメディア戦略について話し合うため、私のオフィスにやって来た。
0x010000000004BD10,3,80,Sordland/Turn01/A_Media,Marcel Koronti,en,「これが、我々のメディア部門に関する提携案を提案する理由です。詳細を協議するため、コンリアト近郊にある私の別荘で会合を開くよう正式にお招きしたいと思います。」
0x010000000004C2B7,3,81,Sordland/Turn01/A_Media,Marcel Koronti,en,「この企業集団を運営する上での私の戦略は、父のやり方とは異なるものになるだろう。」
0x01000000000752C9,3,82,Sordland/Turn01/A_Media,Player,en,「彼は何を望んでいるのか？」
0x01000000000752C9,3,82,Sordland/Turn01/A_Media,Player,Menu Text en,「彼は何を望んでいるのか？」
0x01000000000752D0,3,83,Sordland/Turn01/A_Media,Player,en,「なぜコンラートは自分の息子を送ってくるのか？」
0x01000000000752D0,3,83,Sordland/Turn01/A_Media,Player,Menu Text en,「なぜコンラートは自分の息子を送ってくるのか？」
0x01000000000752E5,3,84,Sordland/Turn01/A_Media,Player,en,「なぜ私が彼に会わなければならないのか？」
0x01000000000752E5,3,84,Sordland/Turn01/A_Media,Player,Menu Text en,「なぜ私が彼に会わなければならないのか？」
0x0100000000075305,3,85,Sordland/Turn01/A_Media,Narrator,en,ルシアンが私の方を向いた。
0x0100000000075310,3,86,Sordland/Turn01/A_Media,Petr Vectern,en,「彼は、えっと、残念ながら今日亡くなりました。」
0x010000000007531F,3,87,Sordland/Turn01/A_Media,Lucian Galade,en,「つまり、彼らを味方につけておくのが賢明だということです。邪魔してしまって申し訳ありません。」
0x0100000000075332,3,88,Sordland/Turn01/A_Media,Livia Suno,en,「大統領、リヴィアです。」
0x010000000007533B,3,89,Sordland/Turn01/A_Media,Narrator,en,私の新しい秘書であるリヴィア・スーノがオフィスに入ってきた。
0x0100000000075344,3,90,Sordland/Turn01/A_Media,Lucian Galade,en,「大統領、ご自身で彼と話されますか、それとも私が代わりに話しましょうか？」
0x010000000007534E,3,91,Sordland/Turn01/A_Media,Livia Suno,en,「すぐに対応いたします、大統領。第一回線に接続します。」
0x0100000000075355,3,92,Sordland/Turn01/A_Media,Narrator,en,リヴィアが部屋を出て行くと、電話が鳴り始めた。ルシアンが受話器を取った。
0x0100000000075360,3,93,Sordland/Turn01/A_Media,Narrator,en,ルシアンは時計を見た。
0x0100000000075369,3,94,Sordland/Turn01/A_Media,Narrator,en,ルシアンとペトルは書類をまとめて、すぐに私のオフィスを去っていった。
0x0100000000075373,3,95,Sordland/Turn01/A_Media,Player,en,「それにはどのような内容が含まれるのか？」
0x0100000000075373,3,95,Sordland/Turn01/A_Media,Player,Menu Text en,「それにはどのような内容が含まれるのか？」
